Shipment_ID,Order_ID,Customer_Name,Source_City,Destination_City,Shipment_Date,Delivery_Date,Transport_Mode,Weight_Kg,Distance_Km,Vendor,Cost,Selling_Price,Delivery_Status,Damage_Flag,Delivery_Time_Days,Return_Reason,Driver_Rating ,Vehicle_Type,Fuel_Consumption_Litres
10180,5698,Unknown,Pune,Unknown,12-06-2022,21-01-2022,Rail,25,200,Unknown,1500,1200,Unknown,1,2,Unknown,3,Bike,20
10181,9737,Unknown,Unknown,Kolkata,06-11-2021,30-01-2022,Road,20,50,Unknown,800,2000,Returned,1,4,Unknown,3,Unknown,15
10182,5854,John,Unknown,Unknown,17-11-2022,18-11-2021,Unknown,10,300,Unknown,200,300,Cancelled,1,3,Unknown,1,Unknown,10
10183,13164,Aisha,Kolkata,Delhi,13-04-2023,17-03-2022,Unknown,20,400,Unknown,200,1200,Delivered,1,2,Late,2,Truck,20
10184,10855,Unknown,Pune,Coimbatore,03-12-2021,16-01-2023,Road,30,200,Unknown,1500,1200,Unknown,1,2,Damaged,4,Truck,20
10185,12392,Unknown,Bangalore,Chennai,06-02-2023,28-08-2021,Road,20,20,ABC Logistics,800,1200,Delayed,1,3,Unknown,5,Container,10
10186,11528,Unknown,Unknown,Delhi,10-03-2021,09-10-2021,Unknown,20,400,Unknown,800,1600,Unknown,1,10,Wrong Item,3,Bike,20
10187,10249,Unknown,Chennai,Unknown,10-04-2021,14-03-2021,Unknown,20,150,Unknown,200,700,Returned,1,6,Unknown,3,Unknown,20
10188,10172,John,Chennai,Chennai,14-10-2022,23-01-2021,Air,20,100,Gati,1500,700,In Transit,1,4,Unknown,1,Truck,30
10189,6707,Sita,Hyderabad,Unknown,13-04-2022,26-05-2023,Sea,10,20,FedEx,800,1200,Unknown,1,7,Wrong Item,3,Container,20
10190,10791,Sita,Kolkata,Kolkata,05-08-2022,17-04-2021,Unknown,20,400,Unknown,500,300,Unknown,1,4,Unknown,3,Container,10
10191,14925,John,Delhi,Pune,25-02-2022,01-09-2022,Unknown,25,150,DHL,800,2000,Delayed,1,6,Unknown,3,Container,20
10192,10535,John,Bangalore,Delhi,29-05-2021,25-03-2021,Air,10,100,Unknown,800,1200,Unknown,1,7,Unknown,4,Truck,20
10193,9931,Unknown,Unknown,Chennai,03-11-2021,01-08-2022,Air,20,100,Unknown,800,700,In Transit,1,4,Damaged,2,Unknown,10
10194,8510,Sita,Unknown,Kolkata,13-01-2021,27-05-2021,Unknown,5,300,Gati,800,1200,Delayed,1,3,Damaged,4,Mini Van,20
10195,5202,John,Mumbai,Unknown,10-04-2021,12-01-2022,Unknown,15,150,Unknown,800,700,Delayed,1,8,Wrong Item,1,Unknown,20
10196,9218,John,Mumbai,Delhi,23-10-2021,01-12-2022,Unknown,5,200,Gati,1000,1200,Delivered,1,3,Damaged,1,Unknown,20
10197,13958,Unknown,Delhi,Kolkata,23-09-2021,24-02-2022,Rail,25,150,Gati,200,700,Unknown,1,6,Late,5,Container,15
10198,9389,Unknown,Coimbatore,Unknown,08-02-2022,04-09-2021,Unknown,20,20,Gati,800,1600,Unknown,1,8,Damaged,4,Mini Van,20
10199,7327,Unknown,Unknown,Pune,02-01-2021,29-08-2022,Sea,20,200,Gati,800,1200,Unknown,1,2,Unknown,1,Mini Van,15
10200,13004,Aisha,Mumbai,Pune,05-10-2022,10-08-2022,Unknown,20,50,DHL,800,2000,Delayed,1,3,Wrong Item,4,Mini Van,10
10201,7931,Unknown,Delhi,Bangalore,23-06-2022,31-07-2021,Unknown,10,150,ABC Logistics,1500,1200,Cancelled,1,4,Unknown,5,Container,30
10202,12777,Ram,Mumbai,Hyderabad,17-01-2021,25-01-2023,Road,20,300,BlueDart,200,1200,Cancelled,1,3,Damaged,5,Unknown,25
10203,5197,Sita,Kolkata,Kolkata,06-06-2021,27-07-2021,Rail,20,400,ABC Logistics,800,300,Unknown,1,6,Unknown,4,Mini Van,10
10204,12125,Aisha,Hyderabad,Hyderabad,30-03-2021,13-06-2022,Sea,30,150,BlueDart,800,1200,Cancelled,1,9,Late,3,Truck,20
10205,6930,Ram,Coimbatore,Bangalore,07-04-2023,19-01-2023,Unknown,15,400,FedEx,500,700,Unknown,1,10,Late,1,Truck,10
10206,11287,John,Kolkata,Mumbai,12-03-2023,19-05-2022,Road,10,150,Unknown,800,300,In Transit,1,8,Late,3,Mini Van,10
10207,13800,Unknown,Unknown,Delhi,24-12-2021,25-11-2022,Unknown,20,20,Gati,800,1200,Delivered,1,4,Unknown,2,Mini Van,20
10208,14339,Unknown,Delhi,Unknown,17-01-2021,12-05-2022,Road,30,400,FedEx,1500,1200,In Transit,1,2,Unknown,3,Mini Van,20
10209,9282,John,Bangalore,Unknown,16-02-2021,27-10-2022,Sea,20,150,FedEx,500,1200,Unknown,1,10,Late,2,Truck,20
10210,7511,Aisha,Unknown,Hyderabad,15-04-2021,30-04-2021,Rail,25,150,Unknown,1000,1600,Unknown,1,1,Late,3,Bike,20
10211,14986,Unknown,Unknown,Hyderabad,05-06-2023,19-07-2022,Road,25,400,BlueDart,1500,700,Returned,1,6,Late,5,Unknown,10
10212,5659,Unknown,Pune,Kolkata,08-03-2021,17-12-2021,Air,20,50,DHL,800,1200,Unknown,1,4,Damaged,1,Bike,15
10213,7811,Unknown,Bangalore,Delhi,24-04-2023,22-10-2022,Sea,20,150,Gati,1000,1200,Cancelled,1,5,Unknown,5,Truck,10
10214,12098,Unknown,Chennai,Kolkata,19-04-2022,09-04-2021,Sea,20,50,Unknown,800,1200,Delivered,1,2,Unknown,3,Truck,30
10215,11546,John,Pune,Pune,19-06-2022,23-03-2023,Unknown,20,300,Unknown,800,300,Cancelled,1,3,Wrong Item,5,Container,25
10216,14561,Unknown,Delhi,Hyderabad,12-01-2022,14-01-2023,Rail,10,50,Unknown,1500,700,Delivered,1,4,Unknown,5,Bike,25
10217,6986,Vikram,Chennai,Delhi,25-04-2022,08-01-2022,Air,15,300,FedEx,1500,1200,In Transit,1,3,Damaged,3,Mini Van,30
10218,13338,Aisha,Mumbai,Coimbatore,07-03-2022,23-04-2022,Air,20,50,ABC Logistics,800,1200,Unknown,1,8,Wrong Item,5,Unknown,10
10219,7911,Ram,Mumbai,Mumbai,03-04-2022,16-10-2021,Unknown,25,200,Gati,800,700,In Transit,1,6,Damaged,4,Mini Van,20
10220,6734,Aisha,Unknown,Unknown,09-10-2021,08-01-2023,Road,20,300,DHL,800,2000,Cancelled,1,6,Damaged,4,Truck,25
10221,6843,Sita,Pune,Bangalore,22-02-2022,04-06-2022,Road,20,200,Gati,500,1200,Delayed,1,2,Wrong Item,1,Container,15
10222,13680,Unknown,Unknown,Mumbai,10-04-2021,07-09-2021,Air,30,150,Unknown,200,1200,Delivered,1,9,Late,3,Bike,25
10223,7976,Unknown,Bangalore,Bangalore,22-12-2021,29-03-2023,Rail,25,200,Unknown,1500,1200,Unknown,1,6,Unknown,1,Container,20
10224,6959,Aisha,Chennai,Hyderabad,06-01-2023,24-01-2021,Road,20,20,FedEx,800,2000,Returned,1,6,Wrong Item,3,Unknown,30
10225,10759,John,Bangalore,Mumbai,07-11-2022,05-05-2021,Sea,5,300,ABC Logistics,1500,2000,Unknown,1,1,Unknown,2,Container,25
10226,11694,John,Pune,Mumbai,28-07-2021,15-02-2021,Unknown,5,150,FedEx,1500,700,Delayed,1,8,Unknown,3,Unknown,30
10227,7385,Vikram,Unknown,Unknown,27-02-2021,10-04-2022,Unknown,5,150,DHL,1500,1200,In Transit,1,10,Unknown,4,Bike,10
10228,9736,Vikram,Kolkata,Unknown,24-05-2022,22-08-2022,Rail,15,150,BlueDart,800,300,Delivered,1,6,Unknown,3,Mini Van,20
10229,6802,Unknown,Mumbai,Unknown,03-03-2023,11-03-2023,Road,30,100,Unknown,800,1600,Delayed,1,4,Damaged,1,Unknown,25
10230,13155,Vikram,Chennai,Kolkata,29-05-2021,21-08-2021,Unknown,30,20,ABC Logistics,1500,1200,Unknown,1,6,Wrong Item,3,Mini Van,30
10231,13120,Unknown,Chennai,Unknown,22-07-2021,27-04-2021,Air,25,50,Unknown,800,2000,Returned,1,2,Late,5,Container,15
10232,11616,Unknown,Delhi,Mumbai,27-01-2022,12-05-2021,Unknown,20,400,DHL,800,300,Delayed,1,1,Unknown,4,Container,15
10233,10534,Ram,Chennai,Unknown,11-06-2023,24-11-2022,Road,25,50,DHL,800,300,Returned,1,6,Late,2,Bike,20
10234,9061,Vikram,Pune,Unknown,04-09-2022,12-04-2021,Air,10,400,Unknown,500,700,In Transit,1,6,Unknown,4,Mini Van,25
10235,5262,Ram,Chennai,Kolkata,18-05-2022,06-07-2021,Road,20,150,FedEx,200,2000,Delivered,1,8,Unknown,3,Bike,10
10236,11287,Vikram,Chennai,Delhi,10-06-2022,31-08-2021,Unknown,5,100,Unknown,800,300,In Transit,1,5,Damaged,2,Unknown,20
10237,13815,Unknown,Bangalore,Hyderabad,14-11-2022,12-03-2023,Sea,20,150,FedEx,800,1600,Delivered,1,8,Unknown,3,Container,20
10238,14208,Unknown,Unknown,Delhi,16-04-2023,16-12-2022,Sea,20,100,Unknown,1000,300,Delayed,1,3,Damaged,1,Container,25
10239,7049,Ram,Hyderabad,Hyderabad,12-12-2021,12-09-2021,Unknown,20,300,FedEx,200,1600,In Transit,1,6,Unknown,3,Container,15
10240,10423,Aisha,Chennai,Delhi,07-01-2021,30-03-2021,Air,20,300,BlueDart,800,1200,Delivered,1,1,Late,2,Unknown,20
10241,9548,Unknown,Unknown,Delhi,09-06-2023,12-02-2023,Sea,15,400,Gati,500,1600,Unknown,1,3,Unknown,3,Container,10
10242,8108,Aisha,Unknown,Bangalore,09-02-2023,04-02-2023,Unknown,20,200,Gati,800,1600,Returned,1,4,Wrong Item,3,Container,15
10243,12158,John,Coimbatore,Unknown,24-04-2021,19-12-2021,Air,20,200,FedEx,800,2000,Delivered,1,5,Unknown,3,Unknown,25
10244,12400,Unknown,Delhi,Pune,25-12-2021,24-08-2021,Road,20,400,FedEx,500,1200,Unknown,1,3,Late,4,Unknown,20
10245,8170,Ram,Bangalore,Kolkata,10-02-2023,21-07-2022,Rail,20,20,Unknown,800,1600,In Transit,1,8,Damaged,1,Bike,10
10246,14874,Unknown,Delhi,Delhi,28-09-2021,19-12-2021,Road,5,300,Unknown,800,2000,In Transit,1,5,Unknown,3,Truck,10
10247,7255,Unknown,Kolkata,Mumbai,25-09-2021,25-11-2021,Unknown,20,20,BlueDart,1000,1200,Delayed,1,7,Wrong Item,3,Container,20
10248,6154,Sita,Chennai,Coimbatore,05-03-2022,26-02-2023,Unknown,30,400,Gati,1000,300,Returned,1,5,Unknown,2,Container,10
10249,9499,John,Mumbai,Bangalore,16-04-2021,27-03-2023,Air,20,200,BlueDart,800,1200,Delivered,1,8,Damaged,3,Truck,25
10250,11295,Aisha,Unknown,Coimbatore,25-04-2021,21-06-2021,Road,30,400,Unknown,800,1600,In Transit,1,1,Damaged,3,Bike,20
10251,11197,Unknown,Bangalore,Chennai,27-03-2023,11-02-2021,Air,30,300,Unknown,500,1200,Delivered,1,3,Late,3,Unknown,20
10252,14888,Ram,Delhi,Unknown,13-09-2022,10-02-2022,Sea,20,150,DHL,800,1200,Cancelled,1,3,Wrong Item,2,Container,30
10253,6648,Unknown,Chennai,Chennai,18-09-2022,16-05-2021,Rail,20,50,Unknown,500,300,Returned,1,10,Unknown,3,Bike,30
10254,10539,Vikram,Mumbai,Hyderabad,13-12-2021,30-03-2023,Unknown,20,300,Unknown,800,1200,Returned,1,10,Damaged,3,Truck,10
10255,14637,Unknown,Mumbai,Delhi,16-06-2021,22-06-2021,Road,30,400,Gati,500,1200,Unknown,1,3,Late,1,Unknown,30
10256,9199,Sita,Kolkata,Kolkata,30-10-2022,11-08-2022,Rail,5,300,FedEx,800,1200,Cancelled,1,6,Damaged,3,Unknown,20
10257,13445,Aisha,Unknown,Mumbai,31-01-2022,27-01-2022,Unknown,10,300,ABC Logistics,800,1200,Returned,1,9,Late,3,Bike,25
10258,7557,John,Unknown,Pune,08-04-2023,31-12-2022,Unknown,30,200,Unknown,500,1200,Cancelled,1,6,Unknown,4,Mini Van,20
10259,10592,Unknown,Hyderabad,Pune,24-06-2021,14-06-2022,Unknown,5,400,DHL,1500,1200,Delivered,1,6,Late,4,Mini Van,15
10260,5098,Ram,Unknown,Bangalore,04-12-2021,07-09-2022,Sea,25,200,Unknown,800,700,Unknown,1,5,Unknown,5,Unknown,15
10261,7200,Sita,Kolkata,Bangalore,14-04-2023,20-03-2022,Unknown,5,400,ABC Logistics,1000,2000,Cancelled,1,6,Unknown,3,Unknown,25
10262,7961,Ram,Pune,Bangalore,17-07-2021,19-05-2023,Unknown,15,200,BlueDart,800,700,Delayed,1,1,Unknown,4,Mini Van,20
10263,9973,Unknown,Unknown,Bangalore,28-04-2022,17-11-2022,Air,20,200,Unknown,1000,2000,Unknown,1,2,Damaged,1,Truck,25
10264,9433,Vikram,Bangalore,Unknown,12-06-2023,08-09-2022,Air,25,150,BlueDart,800,700,Cancelled,1,6,Unknown,3,Mini Van,10
10265,7869,John,Unknown,Delhi,08-07-2021,07-03-2022,Rail,5,300,BlueDart,1000,300,Delivered,1,1,Wrong Item,1,Bike,20
10266,5956,Ram,Kolkata,Coimbatore,02-01-2023,21-09-2021,Sea,5,20,FedEx,800,1200,Returned,1,6,Unknown,2,Unknown,20
10267,13352,Aisha,Kolkata,Delhi,18-05-2023,07-06-2023,Unknown,20,150,BlueDart,800,300,Delayed,1,6,Late,3,Bike,30
10268,10699,Unknown,Bangalore,Delhi,13-07-2022,10-01-2023,Sea,20,20,Unknown,1000,2000,Cancelled,1,3,Late,3,Bike,10
10269,11944,Unknown,Bangalore,Chennai,19-11-2021,17-06-2021,Sea,20,200,ABC Logistics,1500,1200,Unknown,1,6,Wrong Item,5,Container,30
10270,9493,John,Bangalore,Kolkata,05-09-2022,26-10-2021,Rail,15,150,DHL,200,1200,Unknown,1,5,Wrong Item,5,Truck,10
10271,14492,Unknown,Unknown,Mumbai,28-01-2021,12-10-2021,Air,30,150,Unknown,500,2000,Delivered,1,6,Damaged,3,Unknown,10
10272,9911,Aisha,Chennai,Hyderabad,21-04-2021,07-07-2022,Sea,15,150,FedEx,800,300,Delayed,1,5,Late,3,Container,10
10273,8987,Ram,Delhi,Kolkata,04-04-2021,17-12-2021,Sea,20,300,DHL,800,1200,Delayed,1,3,Wrong Item,3,Truck,20
10274,14719,John,Coimbatore,Bangalore,12-05-2021,15-02-2023,Sea,20,300,BlueDart,1000,1200,Delayed,1,2,Unknown,3,Unknown,10
10275,11015,Unknown,Bangalore,Coimbatore,03-01-2022,11-10-2021,Road,15,200,Gati,500,1200,Cancelled,1,2,Unknown,3,Container,20
10276,6218,Unknown,Delhi,Chennai,24-09-2022,30-03-2023,Sea,30,300,Unknown,500,300,Delivered,1,6,Late,2,Unknown,20
10277,9496,Unknown,Coimbatore,Unknown,09-03-2023,05-02-2023,Sea,25,150,FedEx,800,300,Delivered,1,2,Unknown,3,Mini Van,20
10278,9735,Aisha,Unknown,Coimbatore,08-08-2022,05-08-2022,Unknown,20,100,BlueDart,1500,300,Delivered,1,10,Wrong Item,4,Bike,10
10279,9555,Vikram,Delhi,Chennai,23-03-2022,28-01-2022,Unknown,20,300,FedEx,800,1200,Unknown,1,4,Damaged,3,Unknown,25
10280,14146,Vikram,Bangalore,Unknown,12-05-2021,11-06-2021,Road,15,150,Gati,500,1600,In Transit,1,4,Unknown,4,Mini Van,10
10281,13050,Unknown,Hyderabad,Unknown,01-03-2022,24-01-2022,Sea,20,150,ABC Logistics,800,1200,Returned,1,6,Unknown,4,Unknown,10
10282,8446,Unknown,Kolkata,Bangalore,25-06-2021,25-05-2023,Unknown,15,150,Unknown,1000,700,Delivered,1,3,Late,1,Unknown,25
10283,6045,Unknown,Delhi,Hyderabad,08-05-2023,08-01-2022,Sea,20,150,ABC Logistics,800,2000,In Transit,1,8,Late,4,Unknown,25
10284,11893,Ram,Mumbai,Bangalore,16-06-2023,23-12-2021,Rail,5,20,Unknown,800,300,In Transit,1,4,Late,2,Container,10
10285,6693,John,Mumbai,Coimbatore,10-12-2021,14-10-2022,Rail,25,150,ABC Logistics,500,1200,Delayed,1,8,Late,5,Container,15
10286,8436,Unknown,Delhi,Bangalore,01-08-2021,13-04-2023,Unknown,20,150,Unknown,1500,2000,Returned,1,6,Unknown,1,Container,15
10287,13754,Sita,Bangalore,Unknown,06-05-2021,09-06-2022,Road,10,20,Unknown,800,1600,Delayed,1,3,Unknown,4,Bike,25
10288,10895,John,Unknown,Bangalore,09-01-2023,26-12-2022,Unknown,20,300,Gati,800,1200,Returned,1,6,Unknown,2,Container,10
10289,8354,Unknown,Bangalore,Chennai,23-03-2021,01-01-2022,Road,10,100,DHL,800,1600,Unknown,1,6,Unknown,3,Truck,20
10290,5225,Vikram,Unknown,Pune,24-02-2021,13-07-2021,Road,20,200,Gati,1000,1200,Delayed,1,2,Damaged,2,Truck,30
10291,9893,Unknown,Bangalore,Bangalore,10-05-2022,26-04-2023,Rail,20,200,Gati,1500,300,Unknown,1,8,Late,5,Truck,30
10292,12022,Unknown,Unknown,Unknown,11-06-2021,03-04-2023,Rail,15,300,BlueDart,800,1600,Cancelled,1,6,Wrong Item,2,Unknown,10
10293,14151,Aisha,Unknown,Delhi,01-01-2021,19-04-2021,Unknown,20,300,ABC Logistics,800,1200,Returned,1,2,Unknown,3,Mini Van,10
10294,10600,Sita,Hyderabad,Delhi,19-08-2022,18-09-2021,Sea,30,150,FedEx,200,1600,Unknown,1,7,Late,2,Unknown,10
10295,12996,Unknown,Unknown,Hyderabad,05-10-2022,26-08-2022,Unknown,30,50,Unknown,500,1600,In Transit,1,6,Unknown,3,Mini Van,30
10296,14007,Unknown,Pune,Hyderabad,25-05-2022,22-04-2021,Sea,20,400,Unknown,500,1200,In Transit,1,10,Unknown,3,Unknown,30
10297,12683,Unknown,Mumbai,Hyderabad,17-02-2023,23-12-2021,Unknown,25,20,DHL,500,1200,Returned,1,7,Damaged,1,Mini Van,25
10298,9642,Ram,Kolkata,Kolkata,12-05-2021,12-05-2023,Unknown,30,100,Unknown,800,1200,Delayed,1,4,Late,5,Bike,20
10299,12679,Sita,Mumbai,Mumbai,06-08-2021,30-07-2021,Air,5,150,FedEx,800,2000,Unknown,1,8,Damaged,4,Unknown,25
10300,13208,Unknown,Unknown,Hyderabad,02-08-2021,17-04-2023,Rail,15,400,BlueDart,800,700,Cancelled,1,3,Wrong Item,3,Mini Van,25
10301,12339,Unknown,Pune,Bangalore,15-01-2022,02-10-2021,Air,20,150,BlueDart,800,1200,Cancelled,1,9,Wrong Item,3,Bike,20
10302,14435,Ram,Chennai,Hyderabad,20-06-2023,26-01-2023,Air,25,400,DHL,800,300,Delivered,1,6,Wrong Item,5,Truck,15
10303,7205,Sita,Hyderabad,Mumbai,29-08-2021,16-12-2021,Rail,25,200,FedEx,800,1200,Returned,1,6,Wrong Item,3,Truck,20
10304,6069,Ram,Hyderabad,Kolkata,29-01-2023,14-03-2021,Air,20,400,DHL,200,1200,Cancelled,1,5,Unknown,3,Mini Van,25
10305,8444,Ram,Chennai,Mumbai,14-12-2022,16-06-2022,Road,10,300,DHL,1500,1200,Delayed,1,3,Damaged,3,Mini Van,25
10306,6060,Sita,Kolkata,Coimbatore,24-02-2022,08-08-2022,Sea,20,100,ABC Logistics,800,700,Delayed,1,9,Late,3,Truck,25
10307,7327,Sita,Unknown,Hyderabad,02-05-2023,26-01-2023,Unknown,20,200,FedEx,800,700,In Transit,1,2,Unknown,5,Container,20
10308,8420,Ram,Coimbatore,Hyderabad,13-10-2022,11-11-2022,Rail,20,150,ABC Logistics,1000,700,Cancelled,1,2,Late,1,Truck,20
10309,5301,Unknown,Pune,Hyderabad,26-05-2023,08-12-2021,Road,25,400,Unknown,800,2000,Cancelled,1,3,Unknown,4,Container,25
10310,5606,Unknown,Unknown,Coimbatore,18-11-2021,03-04-2021,Unknown,30,100,ABC Logistics,800,1200,Delayed,1,9,Unknown,5,Truck,20
10311,8170,Vikram,Coimbatore,Mumbai,16-04-2021,17-04-2021,Unknown,20,300,Unknown,800,1200,In Transit,1,6,Unknown,3,Unknown,15
10312,5699,Sita,Kolkata,Chennai,06-06-2023,12-08-2022,Unknown,20,150,Unknown,800,300,Cancelled,1,10,Unknown,3,Bike,30
10313,10088,Unknown,Unknown,Bangalore,04-06-2023,27-02-2022,Unknown,5,150,ABC Logistics,500,700,Unknown,1,3,Unknown,4,Bike,20
10314,14331,John,Hyderabad,Unknown,08-06-2023,26-04-2021,Air,20,150,Gati,800,1200,Unknown,1,5,Unknown,3,Unknown,10
10315,5190,Aisha,Unknown,Bangalore,01-03-2023,12-06-2021,Air,15,20,BlueDart,800,700,Delayed,1,9,Unknown,1,Container,30
10316,5980,Ram,Unknown,Hyderabad,08-03-2022,26-05-2022,Air,20,20,BlueDart,1000,1200,In Transit,1,10,Unknown,3,Mini Van,15
10317,7975,Ram,Unknown,Kolkata,18-02-2021,18-01-2022,Air,5,50,Gati,1500,1200,In Transit,1,6,Unknown,3,Mini Van,25
10318,11102,Aisha,Mumbai,Coimbatore,12-04-2022,17-06-2021,Road,10,100,Unknown,800,300,Delayed,1,6,Unknown,2,Bike,30
10319,6184,Vikram,Pune,Chennai,15-08-2021,04-04-2022,Air,20,20,Unknown,200,1200,In Transit,1,6,Unknown,3,Mini Van,25
10320,8327,Aisha,Unknown,Unknown,27-06-2021,01-12-2022,Rail,20,150,DHL,800,700,Unknown,1,1,Damaged,3,Container,20
10321,8394,Sita,Bangalore,Chennai,03-05-2022,25-03-2023,Unknown,30,100,FedEx,1500,1200,Unknown,1,6,Unknown,3,Mini Van,20
10322,13319,Aisha,Bangalore,Unknown,16-02-2023,19-02-2023,Road,10,100,FedEx,1000,1600,In Transit,1,2,Wrong Item,5,Truck,20
10323,6816,Ram,Unknown,Bangalore,09-04-2021,24-11-2022,Unknown,5,100,FedEx,500,1200,Delivered,1,9,Unknown,4,Unknown,20
10324,10854,Aisha,Hyderabad,Hyderabad,14-05-2023,02-06-2023,Air,10,300,ABC Logistics,200,1200,In Transit,1,8,Late,5,Bike,20
10325,11709,John,Unknown,Pune,25-06-2021,26-06-2021,Unknown,20,20,FedEx,1500,2000,Unknown,1,2,Unknown,3,Mini Van,15
10326,5569,Unknown,Delhi,Unknown,01-01-2022,11-02-2023,Unknown,10,200,FedEx,800,1200,Cancelled,1,5,Wrong Item,1,Container,20
10327,10442,Sita,Kolkata,Hyderabad,08-04-2023,18-04-2023,Road,15,100,Unknown,800,1200,In Transit,1,5,Unknown,2,Mini Van,30
10328,6895,Aisha,Bangalore,Coimbatore,07-05-2023,17-02-2023,Unknown,20,300,FedEx,200,700,Cancelled,1,6,Damaged,1,Unknown,20
10329,7733,Ram,Coimbatore,Unknown,25-05-2021,21-11-2021,Unknown,20,50,BlueDart,200,1200,Delayed,1,4,Unknown,3,Truck,20
10330,8863,Unknown,Unknown,Unknown,20-06-2021,07-04-2023,Road,20,20,Gati,200,300,In Transit,1,9,Unknown,3,Unknown,15
10331,12455,Unknown,Bangalore,Pune,25-04-2023,18-09-2022,Sea,20,200,Unknown,800,1200,Delayed,1,5,Unknown,3,Bike,20
10332,9014,Sita,Kolkata,Mumbai,08-04-2022,10-10-2021,Road,20,300,Unknown,1000,1600,Returned,1,4,Unknown,4,Bike,15
10333,6686,Ram,Kolkata,Mumbai,23-05-2021,02-08-2021,Air,5,150,DHL,800,300,Unknown,1,9,Unknown,5,Container,20
10334,8009,Vikram,Coimbatore,Mumbai,20-06-2022,21-01-2021,Unknown,10,50,Gati,800,300,Unknown,1,2,Damaged,3,Truck,20
10335,12806,John,Unknown,Kolkata,17-04-2021,01-12-2021,Unknown,20,150,FedEx,1000,300,In Transit,1,6,Unknown,4,Mini Van,15
10336,5154,Unknown,Delhi,Mumbai,29-01-2022,25-02-2022,Unknown,10,200,DHL,500,1200,Delayed,1,6,Unknown,3,Mini Van,30
10337,6409,Vikram,Unknown,Delhi,21-08-2021,05-03-2023,Unknown,30,300,DHL,800,1200,Returned,1,2,Unknown,3,Unknown,20
10338,5784,Unknown,Chennai,Unknown,29-04-2023,09-03-2022,Rail,20,50,Gati,1500,1200,Cancelled,1,3,Unknown,3,Unknown,30
10339,13096,John,Unknown,Pune,03-01-2022,28-03-2023,Rail,25,300,Gati,500,1200,Cancelled,1,10,Unknown,3,Unknown,15
10340,12560,Aisha,Unknown,Coimbatore,20-11-2021,09-12-2021,Air,20,50,Gati,800,2000,Unknown,1,4,Unknown,1,Container,10
10341,12343,Sita,Pune,Delhi,01-01-2021,02-02-2021,Sea,5,100,Unknown,800,1200,Unknown,1,6,Unknown,5,Truck,20
10342,12206,Aisha,Mumbai,Delhi,01-10-2021,13-09-2021,Rail,20,100,Unknown,1500,1600,Unknown,1,10,Damaged,4,Container,20
10343,10596,John,Hyderabad,Pune,01-03-2021,14-03-2022,Road,20,20,Unknown,200,1200,Unknown,1,9,Late,5,Unknown,20
10344,10801,John,Unknown,Coimbatore,14-08-2021,17-06-2023,Unknown,25,200,Gati,800,300,Cancelled,1,5,Wrong Item,3,Unknown,20
10345,7806,John,Kolkata,Unknown,23-03-2021,27-04-2022,Air,30,50,Unknown,1500,1200,Cancelled,1,2,Unknown,1,Mini Van,30
10346,5537,Unknown,Chennai,Bangalore,09-05-2022,15-08-2021,Sea,20,100,ABC Logistics,1500,1200,Cancelled,1,3,Late,1,Unknown,30
10347,10986,Unknown,Hyderabad,Hyderabad,14-10-2022,09-05-2021,Road,20,200,BlueDart,800,700,Delivered,1,8,Damaged,3,Container,10
10348,6841,Ram,Bangalore,Bangalore,06-01-2022,29-04-2023,Unknown,10,150,Unknown,200,1200,Unknown,1,6,Unknown,2,Bike,30
10349,13716,Sita,Unknown,Unknown,01-05-2023,20-04-2022,Rail,20,100,BlueDart,800,1200,Unknown,1,5,Unknown,3,Unknown,30
10350,11971,Aisha,Hyderabad,Pune,09-03-2021,11-02-2023,Road,10,100,FedEx,500,1200,Delayed,1,4,Unknown,4,Container,20
10351,10625,Aisha,Bangalore,Bangalore,09-02-2021,18-06-2022,Sea,25,400,ABC Logistics,1500,1200,Returned,1,4,Unknown,3,Bike,20
10352,7950,Vikram,Mumbai,Bangalore,02-09-2021,21-04-2022,Air,30,300,DHL,800,300,Returned,1,8,Unknown,2,Bike,10
10353,12992,Unknown,Bangalore,Bangalore,12-07-2021,14-01-2022,Road,25,150,Gati,800,1200,In Transit,1,6,Wrong Item,5,Unknown,20
10354,9780,John,Chennai,Mumbai,11-02-2022,14-05-2021,Air,30,50,FedEx,500,1600,Delayed,1,6,Unknown,4,Unknown,20
10355,7368,Unknown,Kolkata,Chennai,06-01-2021,13-03-2023,Unknown,30,200,DHL,500,300,Unknown,1,5,Wrong Item,3,Unknown,20
10356,11655,John,Unknown,Bangalore,25-09-2022,17-07-2022,Sea,15,150,Unknown,1000,1200,Delivered,1,5,Damaged,3,Truck,10
10357,13173,John,Coimbatore,Hyderabad,20-10-2022,11-01-2022,Sea,15,50,BlueDart,800,1200,Delivered,1,6,Unknown,4,Unknown,10
10358,9495,Unknown,Unknown,Pune,16-02-2022,10-05-2022,Rail,20,100,DHL,800,1200,Delayed,1,6,Late,3,Unknown,10
10359,14163,Aisha,Unknown,Unknown,24-01-2021,01-02-2023,Unknown,15,150,Gati,800,1200,Cancelled,1,6,Unknown,4,Unknown,30
10360,11002,Vikram,Bangalore,Chennai,15-04-2021,23-10-2022,Sea,15,400,Gati,800,1600,Cancelled,1,3,Wrong Item,3,Truck,15
10361,11614,Ram,Unknown,Kolkata,20-04-2023,01-02-2023,Road,10,20,Unknown,800,1200,Delayed,1,7,Unknown,3,Unknown,25
